TXDIFFSWING,TXPRE,TXPOST,RXTERM,Error_Count,Open Area
530 mV (00101),0.01 dB (00000),0.00 dB (00000),800 mV,0,73.4375,630077300560,1.5871068503994988e-12
530 mV (00101),0.01 dB (00000),2.28 dB (01001),800 mV,0,73.4375,621653343760,1.6086135625871696e-12
530 mV (00101),0.01 dB (00000),3.99 dB (01111),800 mV,0,73.4375,601425020960,1.6627176541537814e-12
530 mV (00101),0.01 dB (00000),5.81 dB (10100),800 mV,0,76.5625,664513844800,1.5048595417917469e-12
530 mV (00101),2.24 dB (01001),0.00 dB (00000),800 mV,0,71.875,648507978560,1.5420010748680095e-12
530 mV (00101),2.24 dB (01001),2.28 dB (01001),800 mV,0,73.4375,532701947040,1.8772223483630541e-12
530 mV (00101),2.24 dB (01001),3.99 dB (01111),800 mV,0,73.4375,651654267680,1.5345560515703673e-12
530 mV (00101),2.24 dB (01001),5.81 dB (10100),800 mV,0,75.0,618007477680,1.6181033986093499e-12
530 mV (00101),3.90 dB (01111),0.00 dB (00000),800 mV,0,70.3125,670666600720,1.4910538245477578e-12
530 mV (00101),3.90 dB (01111),2.28 dB (01001),800 mV,0,73.4375,660503558400,1.5139963854583831e-12
530 mV (00101),3.90 dB (01111),3.99 dB (01111),800 mV,0,75.0,595051017520,1.6805281741517053e-12
530 mV (00101),3.90 dB (01111),5.81 dB (10100),800 mV,0,76.5625,588525283840,1.6991623426528365e-12
950 mV (11000),0.01 dB (00000),0.00 dB (00000),800 mV,0,75.0,586652942960,1.7045853293676964e-12
950 mV (11000),0.01 dB (00000),2.28 dB (01001),800 mV,0,75.0,528629788480,1.8916830299619669e-12
950 mV (11000),0.01 dB (00000),3.99 dB (01111),800 mV,0,75.0,672267915280,1.4875021955844783e-12
950 mV (11000),0.01 dB (00000),5.81 dB (10100),800 mV,0,76.5625,569960095440,1.7545087945639706e-12
950 mV (11000),2.24 dB (01001),0.00 dB (00000),800 mV,0,71.875,556233909760,1.79780481278366e-12
950 mV (11000),2.24 dB (01001),2.28 dB (01001),800 mV,0,71.875,683053336480,1.4640145162796965e-12
950 mV (11000),2.24 dB (01001),3.99 dB (01111),800 mV,0,75.0,680736267440,1.4689976835825629e-12
950 mV (11000),2.24 dB (01001),5.81 dB (10100),800 mV,0,76.5625,556342134400,1.7974550877374639e-12
950 mV (11000),3.90 dB (01111),0.00 dB (00000),800 mV,0,68.75,676321526800,1.4785866786341659e-12
950 mV (11000),3.90 dB (01111),2.28 dB (01001),800 mV,0,75.0,557330609360,1.7942671427078641e-12
950 mV (11000),3.90 dB (01111),3.99 dB (01111),800 mV,0,73.4375,631237221600,1.5841904846252495e-12
950 mV (11000),3.90 dB (01111),5.81 dB (10100),800 mV,0,73.4375,663236955920,1.5077567543154525e-12
1040 mV (11111),0.01 dB (00000),0.00 dB (00000),800 mV,0,73.4375,678976804080,1.4728043638471273e-12
1040 mV (11111),0.01 dB (00000),2.28 dB (01001),800 mV,0,73.4375,697078936240,1.4345577638508734e-12
1040 mV (11111),0.01 dB (00000),3.99 dB (01111),800 mV,0,75.0,588523206640,1.699168339867523e-12
1040 mV (11111),0.01 dB (00000),5.81 dB (10100),800 mV,0,75.0,642713721280,1.5559026778025598e-12
1040 mV (11111),2.24 dB (01001),0.00 dB (00000),800 mV,0,71.875,624424010880,1.6014758923038548e-12
1040 mV (11111),2.24 dB (01001),2.28 dB (01001),800 mV,0,73.4375,620285800480,1.612160070770866e-12
1040 mV (11111),2.24 dB (01001),3.99 dB (01111),800 mV,0,75.0,596271004160,1.6770897679466327e-12
1040 mV (11111),2.24 dB (01001),5.81 dB (10100),800 mV,0,75.0,619440707040,1.6143595159874206e-12
1040 mV (11111),3.90 dB (01111),0.00 dB (00000),800 mV,0,65.625,562349121600,1.778254755968663e-12
1040 mV (11111),3.90 dB (01111),2.28 dB (01001),800 mV,0,70.3125,590933158480,1.6922387678704693e-12
1040 mV (11111),3.90 dB (01111),3.99 dB (01111),800 mV,0,75.0,610470824800,1.6380799202445358e-12
1040 mV (11111),3.90 dB (01111),5.81 dB (10100),800 mV,0,75.0,666643870080,1.5000512940739947e-12
------------BEST------------
530 mV (00101),0.01 dB (00000),5.81 dB (10100),800 mV,0,76.5625
